src_ip,dst_ip,src_port,dst_port,num_packets,iat_min,iat_max,iat_mean,pkt_size_min,pkt_size_max,pkt_size_mean,total_bytes,syn_count,rst_count,fin_count
78.135.14.26,203.77.102.23,46227,5573,1,0,0,0,58,58,58,58,1,0,0
141.228.228.111,203.77.15.60,47353,8888,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,203.77.88.113,50257,16982,1,0,0,0,58,58,58,58,1,0,0
94.156.157.165,150.121.89.250,48260,8728,1,0,0,0,54,54,54,54,1,0,0
116.222.18.17,133.131.170.39,53622,1433,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,150.121.100.103,50241,17765,1,0,0,0,58,58,58,58,1,0,0
3.241.141.0,203.77.75.34,33520,8237,1,0,0,0,54,54,54,54,1,0,0
103.64.216.225,202.230.219.108,47056,8728,1,0,0,0,54,54,54,54,1,0,0
163.226.122.203,104.239.89.158,54021,443,2,3.314018249511719e-05,3.314018249511719e-05,3.314018249511719e-05,66,66,66,132,0,0,0
18.250.113.107,203.77.126.26,36202,18035,1,0,0,0,54,54,54,54,1,0,0
206.84.45.102,133.131.101.154,62062,47548,1,0,0,0,74,74,74,74,1,0,0
165.100.222.49,133.131.190.11,41154,16005,2,0.11024808883666992,0.11024808883666992,0.11024808883666992,66,66,66,132,0,0,1
103.64.216.228,150.121.24.111,34804,8728,1,0,0,0,54,54,54,54,1,0,0
68.245.161.241,150.121.178.124,54157,3389,1,0,0,0,54,54,54,54,1,0,0
185.24.33.252,133.131.181.2,47915,8037,1,0,0,0,54,54,54,54,1,0,0
182.110.48.151,202.101.49.207,53469,445,1,0,0,0,66,66,66,66,1,0,0
167.172.97.86,203.77.66.47,39782,52223,1,0,0,0,74,74,74,74,1,0,0
80.182.11.180,202.230.210.141,44968,11981,1,0,0,0,54,54,54,54,1,0,0
167.172.97.86,133.131.126.56,54400,52223,1,0,0,0,74,74,74,74,1,0,0
119.19.93.109,150.121.99.159,20478,2433,1,0,0,0,66,66,66,66,1,0,0
167.94.144.225,150.121.70.83,38398,6001,1,0,0,0,74,74,74,74,1,0,0
199.45.159.51,203.77.127.178,10018,5672,1,0,0,0,74,74,74,74,1,0,0
51.144.153.210,133.152.227.193,43501,8443,1,0,0,0,54,54,54,54,1,0,0
167.94.141.154,133.131.85.32,41504,48530,1,0,0,0,74,74,74,74,1,0,0
4.153.219.73,203.77.68.47,49402,3479,1,0,0,0,54,54,54,54,1,0,0
40.240.27.23,203.77.85.150,60778,1521,1,0,0,0,54,54,54,54,1,0,0
54.62.219.53,133.152.62.48,25565,55662,1,0,0,0,54,54,54,54,1,0,0
94.156.157.165,202.235.220.217,60357,8728,1,0,0,0,54,54,54,54,1,0,0
18.248.219.189,202.230.209.19,60346,3260,1,0,0,0,54,54,54,54,1,0,0
203.77.102.57,170.203.202.147,50459,443,2,0.16276907920837402,0.16276907920837402,0.16276907920837402,66,66,66,132,0,0,0
20.74.22.86,133.131.172.58,52140,9030,1,0,0,0,54,54,54,54,1,0,0
3.118.16.150,150.121.161.52,60221,1976,1,0,0,0,54,54,54,54,1,0,0
167.94.144.249,150.121.113.90,41351,60000,1,0,0,0,74,74,74,74,1,0,0
161.62.75.209,150.121.45.133,46179,13454,1,0,0,0,54,54,54,54,1,0,0
117.145.152.71,203.77.1.249,52350,23,1,0,0,0,54,54,54,54,1,0,0
79.16.56.109,202.230.220.171,46015,22003,1,0,0,0,54,54,54,54,1,0,0
20.74.22.86,133.131.183.192,60785,9030,1,0,0,0,54,54,54,54,1,0,0
31.227.29.167,203.77.65.154,44191,60001,1,0,0,0,54,54,54,54,1,0,0
45.120.82.210,202.101.53.131,80,25565,1,0,0,0,74,74,74,74,1,0,0
185.24.33.252,133.131.174.9,45397,8037,1,0,0,0,54,54,54,54,1,0,0
185.65.127.218,203.77.58.186,60878,80,1,0,0,0,54,54,54,54,1,0,0
79.16.56.109,203.77.105.135,46015,33392,1,0,0,0,54,54,54,54,1,0,0
133.131.190.17,51.81.98.105,80,46392,1,0,0,0,58,58,58,58,1,0,0
64.48.234.168,150.121.232.163,49236,5938,1,0,0,0,54,54,54,54,1,0,0
202.235.216.99,172.55.223.142,443,34097,1,0,0,0,58,58,58,58,1,0,0
87.255.153.65,203.77.73.8,46091,18901,1,0,0,0,54,54,54,54,1,0,0
216.231.238.111,203.77.21.235,42817,389,1,0,0,0,54,54,54,54,1,0,0
18.30.114.51,203.77.7.128,53430,8649,1,0,0,0,54,54,54,54,1,0,0
80.160.0.247,133.131.113.5,61000,13062,1,0,0,0,54,54,54,54,1,0,0
185.3.143.215,202.230.237.207,57784,83,1,0,0,0,54,54,54,54,1,0,0
141.228.228.111,150.121.147.79,57869,8888,1,0,0,0,54,54,54,54,1,0,0
122.89.11.46,150.121.162.65,62536,445,1,0,0,0,66,66,66,66,1,0,0
185.184.145.207,150.121.107.23,45645,23,1,0,0,0,58,58,58,58,1,0,0
126.108.122.87,133.139.78.10,34758,443,2,2.86102294921875e-06,2.86102294921875e-06,2.86102294921875e-06,66,78,72,144,0,0,0
49.53.196.116,202.230.225.174,51089,8147,1,0,0,0,66,66,66,66,1,0,0
78.70.227.247,203.77.109.152,33441,23,1,0,0,0,54,54,54,54,1,0,0
150.121.54.111,112.122.46.118,52520,12345,1,0,0,0,78,78,78,78,1,0,0
84.33.77.234,133.131.78.93,46311,2601,1,0,0,0,54,54,54,54,1,0,0
167.94.143.250,203.77.77.198,10973,2078,1,0,0,0,74,74,74,74,1,0,0
140.37.141.235,163.226.79.64,443,34764,4,3.814697265625e-06,0.16568517684936523,0.05523832639058431,66,74,68,272,1,0,0
121.133.174.78,133.152.22.84,29056,23,1,0,0,0,54,54,54,54,1,0,0
131.81.85.217,206.84.45.83,110,47112,1,0,0,0,54,54,54,54,0,1,0
162.143.133.247,150.121.23.174,53394,6874,1,0,0,0,74,74,74,74,1,0,0
3.241.141.0,150.121.131.38,40594,8533,1,0,0,0,54,54,54,54,1,0,0
108.201.43.105,133.139.45.240,18763,23,1,0,0,0,58,58,58,58,1,0,0
107.78.20.37,133.131.167.165,36985,23,1,0,0,0,54,54,54,54,1,0,0
117.249.112.209,133.131.144.132,50231,80,1,0,0,0,74,74,74,74,1,0,0
172.246.239.220,202.101.48.196,5761,1080,1,0,0,0,54,54,54,54,0,0,0
43.125.150.118,202.230.246.73,33044,12560,1,0,0,0,66,66,66,66,1,0,0
165.11.177.160,163.226.150.81,58060,23,1,0,0,0,74,74,74,74,1,0,0
199.45.159.50,203.77.2.79,4473,6007,1,0,0,0,74,74,74,74,1,0,0
18.67.91.75,150.121.124.118,60303,8829,1,0,0,0,54,54,54,54,1,0,0
65.218.142.13,150.121.135.188,46257,389,1,0,0,0,54,54,54,54,1,0,0
162.143.133.65,133.131.83.109,12162,51200,1,0,0,0,74,74,74,74,1,0,0
141.228.228.15,163.226.120.182,46719,8080,1,0,0,0,54,54,54,54,1,0,0
213.155.203.226,202.230.246.218,39698,23,1,0,0,0,74,74,74,74,1,0,0
79.16.56.140,203.77.62.120,40220,222,1,0,0,0,54,54,54,54,1,0,0
134.46.185.215,203.77.47.171,60620,9160,1,0,0,0,58,58,58,58,1,0,0
185.24.33.252,133.131.123.139,54114,8037,1,0,0,0,54,54,54,54,1,0,0
64.48.155.218,133.131.99.19,35307,5938,1,0,0,0,54,54,54,54,1,0,0
18.24.120.95,133.131.147.139,33018,21275,1,0,0,0,54,54,54,54,1,0,0
162.143.133.251,150.121.233.163,5900,64555,1,0,0,0,74,74,74,74,1,0,0
197.164.110.32,157.81.22.222,3097,23,1,0,0,0,54,54,54,54,1,0,0
167.94.143.252,202.235.219.246,48334,28015,1,0,0,0,74,74,74,74,1,0,0
118.6.6.35,202.101.48.91,52124,12589,1,0,0,0,54,54,54,54,0,0,0
45.127.47.35,202.235.221.108,48429,1005,1,0,0,0,58,58,58,58,1,0,0
45.6.2.126,133.152.130.202,45862,11261,1,0,0,0,54,54,54,54,1,0,0
185.85.100.84,150.121.134.187,41386,3389,1,0,0,0,54,54,54,54,1,0,0
209.56.135.35,163.226.98.171,33913,2221,1,0,0,0,54,54,54,54,1,0,0
165.140.138.250,133.139.125.165,10103,27848,1,0,0,0,54,54,54,54,0,0,0
1.185.241.246,133.131.113.52,34533,23,1,0,0,0,54,54,54,54,1,0,0
54.62.219.53,131.81.222.21,25565,31356,1,0,0,0,54,54,54,54,1,0,0
157.81.144.26,59.48.141.93,38926,80,4,9.584426879882812e-05,0.12301301956176758,0.04168367385864258,54,78,60,240,1,0,0
89.43.81.170,163.226.146.167,42565,18380,1,0,0,0,58,58,58,58,1,0,0
132.155.188.248,150.121.167.151,58903,3389,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,203.77.80.199,53356,21433,1,0,0,0,58,58,58,58,1,0,0
165.225.71.180,202.101.49.227,17477,10398,1,0,0,0,54,54,54,54,0,0,1
165.225.71.180,202.101.49.227,3651,10398,1,0,0,0,74,74,74,74,1,0,0
89.43.81.195,163.226.11.80,44308,34435,1,0,0,0,58,58,58,58,1,0,0
91.190.50.33,150.121.176.111,56122,3012,1,0,0,0,54,54,54,54,1,0,0
45.127.47.115,133.131.164.19,52653,80,1,0,0,0,54,54,54,54,1,0,0
162.143.133.70,202.230.237.111,10261,6002,1,0,0,0,74,74,74,74,1,0,0
45.120.155.141,202.101.49.75,65447,16110,1,0,0,0,62,62,62,62,1,0,0
2.88.198.162,203.77.77.34,53310,23,1,0,0,0,62,62,62,62,1,0,0
64.48.234.71,150.121.89.117,43890,389,1,0,0,0,54,54,54,54,1,0,0
111.244.96.164,150.121.146.193,44120,23,1,0,0,0,74,74,74,74,1,0,0
201.230.213.129,202.101.49.236,64396,445,1,0,0,0,66,66,66,66,1,0,0
104.13.132.195,202.101.49.83,45298,9160,1,0,0,0,66,66,66,66,1,0,0
80.182.11.180,150.121.165.17,36520,11981,1,0,0,0,54,54,54,54,1,0,0
51.185.50.178,131.80.146.214,61411,10023,1,0,0,0,74,74,74,74,1,0,0
91.28.63.113,150.121.31.196,44625,8118,1,0,0,0,58,58,58,58,1,0,0
184.87.124.25,163.226.48.242,52257,3389,1,0,0,0,54,54,54,54,1,0,0
65.218.148.65,202.230.250.60,51328,389,1,0,0,0,54,54,54,54,1,0,0
150.121.90.170,122.246.130.219,47166,80,16,3.0994415283203125e-06,0.013879060745239258,0.0015703996022542318,66,66,66,1056,0,0,0
4.153.219.73,203.77.26.64,54983,3479,1,0,0,0,54,54,54,54,1,0,0
80.72.58.106,150.121.182.25,9312,23,1,0,0,0,54,54,54,54,1,0,0
213.201.73.21,150.121.136.109,28967,80,1,0,0,0,54,54,54,54,1,0,0
40.240.27.23,203.77.115.119,52252,1521,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,203.77.116.196,50241,16944,1,0,0,0,58,58,58,58,1,0,0
172.212.197.69,133.131.79.245,39587,9200,1,0,0,0,54,54,54,54,1,0,0
24.107.169.59,150.121.85.82,40732,445,1,0,0,0,54,54,54,54,1,0,0
45.6.2.126,133.139.43.13,45862,53104,1,0,0,0,54,54,54,54,1,0,0
185.24.33.252,133.131.105.97,39749,8037,1,0,0,0,54,54,54,54,1,0,0
65.218.142.79,202.230.202.16,43192,389,1,0,0,0,54,54,54,54,1,0,0
133.139.125.130,170.203.202.86,65391,443,1,0,0,0,54,54,54,54,0,0,1
20.74.22.86,133.131.100.68,46176,9030,1,0,0,0,54,54,54,54,1,0,0
78.62.223.69,202.101.49.220,60589,445,1,0,0,0,54,54,54,54,0,0,1
51.11.24.136,202.230.255.104,35233,26,1,0,0,0,54,54,54,54,1,0,0
3.120.10.250,150.121.74.70,60180,12547,1,0,0,0,54,54,54,54,1,0,0
120.20.203.148,133.131.190.42,57452,2222,1,0,0,0,74,74,74,74,1,0,0
39.139.147.26,133.131.88.254,58800,2222,1,0,0,0,74,74,74,74,1,0,0
45.221.76.79,150.121.156.236,60000,5003,1,0,0,0,54,54,54,54,1,0,0
130.194.250.52,114.223.133.22,23,42498,1,0,0,0,54,54,54,54,0,1,0
181.123.36.188,133.131.117.60,14054,23,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,150.121.64.98,55235,11981,1,0,0,0,54,54,54,54,1,0,0
133.139.55.138,134.78.57.77,49600,443,1,0,0,0,66,66,66,66,0,0,0
89.43.85.29,133.131.103.44,50257,17079,1,0,0,0,58,58,58,58,1,0,0
80.184.112.47,163.226.5.13,58342,7302,1,0,0,0,58,58,58,58,1,0,0
89.43.85.29,150.121.77.183,50257,17682,1,0,0,0,58,58,58,58,1,0,0
167.94.144.76,133.131.190.21,44332,8090,1,0,0,0,66,66,66,66,0,1,0
52.203.22.238,202.230.233.72,60522,11211,1,0,0,0,54,54,54,54,1,0,0
162.143.133.243,150.121.176.102,58278,19770,1,0,0,0,74,74,74,74,1,0,0
202.101.49.207,182.110.48.151,445,53469,1,0,0,0,54,54,54,54,0,1,0
133.131.190.42,120.20.203.148,2222,57452,1,0,0,0,74,74,74,74,1,0,0
43.102.222.97,150.121.145.137,58352,5002,1,0,0,0,66,66,66,66,1,0,0
206.84.45.90,150.121.170.35,38335,1024,1,0,0,0,74,74,74,74,1,0,0
125.204.10.56,133.139.248.144,28459,23,1,0,0,0,54,54,54,54,1,0,0
159.57.158.55,133.131.89.146,54954,9200,1,0,0,0,58,58,58,58,1,0,0
137.226.146.215,150.121.100.71,1119,51817,1,0,0,0,54,54,54,54,0,0,0
122.246.130.219,150.121.90.170,80,47166,16,2.86102294921875e-06,0.0008921623229980469,0.0002448717753092448,66,66,66,1056,0,0,0
80.182.11.180,203.77.46.73,36289,11981,1,0,0,0,54,54,54,54,1,0,0
4.153.219.73,203.77.104.56,47167,3479,1,0,0,0,54,54,54,54,1,0,0
3.118.16.150,133.131.157.179,49266,1976,1,0,0,0,54,54,54,54,1,0,0
84.33.77.139,150.121.190.39,48767,8545,1,0,0,0,58,58,58,58,1,0,0
45.221.76.79,150.121.156.203,60000,5003,1,0,0,0,54,54,54,54,1,0,0
132.155.187.244,133.131.156.64,48642,3389,1,0,0,0,54,54,54,54,1,0,0
181.110.36.8,202.230.206.8,42527,23,1,0,0,0,74,74,74,74,1,0,0
71.84.112.37,157.81.55.83,10086,37215,1,0,0,0,58,58,58,58,1,0,0
132.155.187.244,133.131.156.37,48642,3389,1,0,0,0,54,54,54,54,1,0,0
4.153.219.73,203.77.44.142,44380,3479,1,0,0,0,54,54,54,54,1,0,0
3.241.141.0,150.121.125.98,60209,8237,1,0,0,0,54,54,54,54,1,0,0
129.102.162.252,150.121.11.250,41202,22,3,0.00010085105895996094,0.11914706230163574,0.05962395668029785,66,74,68.66666666666667,206,1,0,0
43.102.242.152,150.121.233.71,28424,12172,1,0,0,0,66,66,66,66,1,0,0
167.172.97.86,150.121.92.75,58586,52223,1,0,0,0,74,74,74,74,1,0,0
47.248.230.237,203.77.12.89,35762,2222,1,0,0,0,74,74,74,74,1,0,0
50.21.208.225,163.226.254.63,13127,23,1,0,0,0,54,54,54,54,1,0,0
18.30.114.51,202.230.241.71,38257,21273,1,0,0,0,54,54,54,54,1,0,0
165.100.85.85,202.101.49.16,37482,3000,1,0,0,0,54,54,54,54,0,0,1
150.121.89.148,101.39.220.87,53658,8080,2,0.08338594436645508,0.08338594436645508,0.08338594436645508,54,74,64,128,1,1,0
217.201.13.54,157.81.146.33,53968,37215,1,0,0,0,58,58,58,58,1,0,0
193.164.133.67,133.131.136.217,51482,49908,1,0,0,0,58,58,58,58,1,0,0
202.230.253.105,51.11.24.136,26,49737,1,0,0,0,54,54,54,54,0,1,0
206.84.45.108,103.185.244.182,2548,53263,1,0,0,0,74,74,74,74,1,0,0
121.133.174.78,202.230.240.211,55743,23,1,0,0,0,54,54,54,54,1,0,0
157.81.135.43,162.18.208.2,53315,443,4,8.106231689453125e-06,0.0001010894775390625,4.299481709798177e-05,54,54,54,216,0,0,0
192.218.102.158,163.226.78.112,56588,9160,1,0,0,0,58,58,58,58,1,0,0
43.99.7.53,150.121.89.188,80,34628,4,3.409385681152344e-05,0.10461807250976562,0.05525867144266764,54,66,57,228,1,0,1
163.179.147.91,150.121.67.181,51234,873,1,0,0,0,58,58,58,58,1,0,0
173.225.203.103,163.226.226.80,34031,9160,1,0,0,0,58,58,58,58,1,0,0
89.43.81.170,163.226.116.58,42549,18319,1,0,0,0,58,58,58,58,1,0,0
24.107.171.211,130.194.207.58,59853,1433,1,0,0,0,54,54,54,54,1,0,0
167.94.144.235,203.77.85.59,37501,4730,1,0,0,0,74,74,74,74,1,0,0
103.64.216.26,133.131.146.144,46135,8728,1,0,0,0,54,54,54,54,1,0,0
210.219.94.251,130.194.60.61,60202,2222,1,0,0,0,74,74,74,74,1,0,0
51.11.24.136,202.230.235.88,33305,26,1,0,0,0,54,54,54,54,1,0,0
152.67.105.233,157.81.192.115,49774,49665,1,0,0,0,58,58,58,58,1,0,0
122.162.65.205,131.81.200.67,50668,23,1,0,0,0,54,54,54,54,1,0,0
185.24.33.252,133.131.117.127,56670,8037,1,0,0,0,54,54,54,54,1,0,0
84.33.77.139,163.226.110.181,47168,8545,1,0,0,0,58,58,58,58,1,0,0
185.65.127.218,133.131.181.111,60044,80,1,0,0,0,54,54,54,54,1,0,0
80.184.112.47,163.226.196.244,58342,7302,1,0,0,0,58,58,58,58,1,0,0
79.12.195.78,150.121.74.157,53356,15433,1,0,0,0,58,58,58,58,1,0,0
87.255.153.65,203.77.19.111,46091,5899,1,0,0,0,54,54,54,54,1,0,0
121.210.79.24,202.230.240.32,58720,3389,1,0,0,0,54,54,54,54,1,0,0
87.255.153.65,203.77.19.95,46091,5899,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,203.77.125.191,50241,17662,1,0,0,0,58,58,58,58,1,0,0
2.164.209.199,203.77.13.45,43968,1433,1,0,0,0,54,54,54,54,1,0,0
45.196.255.129,133.131.140.96,46787,9160,1,0,0,0,58,58,58,58,1,0,0
185.10.39.201,203.77.36.133,41248,6822,1,0,0,0,54,54,54,54,1,0,0
172.224.154.152,133.152.61.53,56175,8443,1,0,0,0,54,54,54,54,1,0,0
18.27.191.250,150.121.112.71,37333,8151,1,0,0,0,54,54,54,54,1,0,0
89.43.85.29,150.121.31.62,50241,17132,1,0,0,0,58,58,58,58,1,0,0
64.48.234.71,203.77.79.1,47155,389,1,0,0,0,54,54,54,54,1,0,0
202.230.252.38,194.74.89.94,465,34812,1,0,0,0,66,66,66,66,0,0,0
167.94.144.246,150.121.21.151,49015,18080,1,0,0,0,74,74,74,74,1,0,0
199.45.159.58,150.121.122.172,51271,49502,1,0,0,0,74,74,74,74,1,0,0
31.227.29.167,202.230.193.85,41009,60001,1,0,0,0,54,54,54,54,1,0,0
5.201.209.254,150.121.176.186,8324,46441,1,0,0,0,54,54,54,54,1,0,0
172.212.197.69,133.131.85.158,34085,9200,1,0,0,0,54,54,54,54,1,0,0
4.153.219.73,203.77.78.155,52429,3479,1,0,0,0,54,54,54,54,1,0,0
45.221.28.134,202.101.49.212,51722,9160,2,7.152557373046875e-06,7.152557373046875e-06,7.152557373046875e-06,54,54,54,108,0,1,1
79.12.195.78,150.121.68.83,53372,5366,1,0,0,0,58,58,58,58,1,0,0
181.29.200.60,157.81.235.42,21043,37215,1,0,0,0,58,58,58,58,1,0,0
152.67.49.61,133.131.165.164,38899,49665,1,0,0,0,58,58,58,58,1,0,0
206.26.96.102,202.101.53.68,53180,9000,1,0,0,0,74,74,74,74,1,0,0
167.94.141.233,202.230.200.64,6916,443,1,0,0,0,74,74,74,74,1,0,0
206.77.115.170,131.81.173.129,40220,3388,1,0,0,0,58,58,58,58,1,0,0
45.6.2.126,133.139.28.102,45862,6567,1,0,0,0,54,54,54,54,1,0,0
150.121.88.154,43.100.243.236,60997,8080,2,0.1677417755126953,0.1677417755126953,0.1677417755126953,54,54,54,108,0,0,0
185.65.127.218,203.77.50.242,44811,80,1,0,0,0,54,54,54,54,1,0,0
175.191.89.23,203.77.98.80,31181,80,3,0.004577159881591797,0.09157085418701172,0.04807400703430176,54,66,58,174,1,0,0
162.143.133.73,202.235.220.97,16601,60000,1,0,0,0,74,74,74,74,1,0,0
89.43.81.170,150.121.86.30,42549,18586,1,0,0,0,58,58,58,58,1,0,0
150.121.54.111,220.88.36.139,52689,14278,1,0,0,0,78,78,78,78,1,0,0
197.217.72.8,131.81.219.153,54296,5985,1,0,0,0,54,54,54,54,1,0,0
95.20.57.165,157.81.54.226,443,11033,1,0,0,0,58,58,58,58,1,0,0
18.30.38.101,202.230.200.114,51933,2556,1,0,0,0,54,54,54,54,1,0,0
78.135.14.26,202.230.193.81,46227,5501,1,0,0,0,58,58,58,58,1,0,0
78.150.77.18,202.101.48.224,65128,42852,1,0,0,0,54,54,54,54,0,0,0
84.33.77.139,133.131.103.143,57924,8545,1,0,0,0,58,58,58,58,1,0,0
61.7.203.237,203.77.109.203,60244,23,1,0,0,0,54,54,54,54,1,0,0
103.64.216.225,133.131.176.42,42415,8728,1,0,0,0,54,54,54,54,1,0,0
94.156.248.77,150.121.68.140,44654,7890,1,0,0,0,58,58,58,58,1,0,0
3.241.141.0,133.131.84.169,59928,8533,1,0,0,0,54,54,54,54,1,0,0
133.139.189.165,152.67.102.249,3047,45437,1,0,0,0,54,54,54,54,0,1,0
79.12.195.78,203.77.124.41,53356,1444,1,0,0,0,58,58,58,58,1,0,0
206.84.45.87,150.121.223.204,25775,3390,1,0,0,0,74,74,74,74,1,0,0
178.78.212.15,150.121.47.67,36442,8084,1,0,0,0,58,58,58,58,1,0,0
80.182.11.180,150.121.229.177,38085,11981,1,0,0,0,54,54,54,54,1,0,0
186.56.131.137,203.77.86.112,58133,445,1,0,0,0,58,58,58,58,1,0,0
5.178.45.154,163.226.143.67,28445,23,1,0,0,0,54,54,54,54,1,0,0
172.246.238.98,150.121.173.144,54387,13443,1,0,0,0,74,74,74,74,1,0,0
80.184.112.46,202.101.48.179,54722,2052,1,0,0,0,58,58,58,58,1,0,0
108.205.183.77,130.194.3.5,52736,23,1,0,0,0,54,54,54,54,1,0,0
131.81.165.131,190.71.87.208,389,56295,1,0,0,0,54,54,54,54,0,1,0
185.85.100.84,203.77.49.222,41386,3389,1,0,0,0,54,54,54,54,1,0,0
80.174.5.37,163.226.252.75,29011,11371,1,0,0,0,58,58,58,58,1,0,0
3.113.112.140,202.230.242.140,41950,21321,1,0,0,0,54,54,54,54,1,0,0
199.45.159.55,150.121.210.103,54460,179,1,0,0,0,74,74,74,74,1,0,0
14.23.27.161,163.226.169.231,53675,22,1,0,0,0,58,58,58,58,1,0,0
80.182.11.180,202.235.216.232,39897,11981,1,0,0,0,54,54,54,54,1,0,0
187.177.79.217,192.233.157.235,49196,80,1,0,0,0,58,58,58,58,1,0,0
80.184.112.57,203.77.102.37,51135,2059,1,0,0,0,58,58,58,58,1,0,0
101.35.173.210,133.131.190.21,36392,8016,1,0,0,0,74,74,74,74,1,0,0
162.143.133.244,150.121.31.163,2537,21325,1,0,0,0,74,74,74,74,1,0,0
45.121.219.243,202.101.53.69,64296,15145,1,0,0,0,66,66,66,66,1,0,0
167.94.144.226,203.77.68.243,1886,83,1,0,0,0,74,74,74,74,1,0,0
43.101.129.132,133.131.104.183,50522,8991,1,0,0,0,66,66,66,66,1,0,0
185.24.33.252,133.131.111.115,34165,8037,1,0,0,0,54,54,54,54,1,0,0
80.182.11.180,150.121.10.137,46960,11981,1,0,0,0,54,54,54,54,1,0,0
45.120.82.210,202.101.53.116,80,25565,1,0,0,0,74,74,74,74,1,0,0
133.131.190.21,101.35.173.210,8016,36392,1,0,0,0,74,74,74,74,1,0,0
206.84.45.117,133.131.67.219,59838,38552,1,0,0,0,74,74,74,74,1,0,0
64.48.234.56,133.131.91.48,47494,389,1,0,0,0,54,54,54,54,1,0,0
190.248.6.185,150.121.50.111,51724,445,1,0,0,0,66,66,66,66,1,0,0
197.217.72.8,131.81.219.89,54296,5985,1,0,0,0,54,54,54,54,1,0,0
205.47.129.148,133.152.217.153,49307,443,1,0,0,0,58,58,58,58,1,0,0
64.48.155.178,202.230.246.187,43936,389,1,0,0,0,54,54,54,54,1,0,0
3.104.187.188,150.121.199.175,51384,2049,1,0,0,0,54,54,54,54,1,0,0
45.6.2.126,133.131.116.138,45862,6986,1,0,0,0,54,54,54,54,1,0,0
43.122.169.189,202.230.248.33,50578,4080,1,0,0,0,66,66,66,66,1,0,0
80.184.112.47,163.226.181.132,58342,7302,1,0,0,0,58,58,58,58,1,0,0
192.38.211.59,150.121.89.124,443,57321,1,0,0,0,54,54,54,54,0,0,0
80.182.11.180,163.226.97.64,46413,11981,1,0,0,0,54,54,54,54,1,0,0
203.77.104.56,4.153.219.73,3479,47167,1,0,0,0,54,54,54,54,0,1,0
221.66.120.180,163.226.86.197,58395,23,1,0,0,0,54,54,54,54,1,0,0
157.81.227.212,172.55.223.142,80,5523,1,0,0,0,58,58,58,58,1,0,0
3.115.194.179,150.121.11.126,35259,20070,1,0,0,0,54,54,54,54,1,0,0
95.20.57.165,133.152.148.27,443,49440,1,0,0,0,58,58,58,58,1,0,0
34.155.146.185,163.226.104.60,45432,21,1,0,0,0,54,54,54,54,1,0,0
34.155.146.185,163.226.104.33,45432,21,1,0,0,0,54,54,54,54,1,0,0
170.32.89.62,163.226.176.103,10695,23,1,0,0,0,74,74,74,74,1,0,0
197.217.72.8,131.81.35.33,54296,5985,1,0,0,0,54,54,54,54,1,0,0
126.224.208.30,133.139.84.202,59259,5274,1,0,0,0,54,54,54,54,0,0,0
157.81.144.26,59.48.30.206,54934,443,4,0.00019288063049316406,0.08792901039123535,0.05783160527547201,66,78,69,276,1,0,0
91.157.255.27,150.121.170.21,49505,23,1,0,0,0,74,74,74,74,1,0,0
165.100.84.111,133.152.125.189,47460,30005,1,0,0,0,74,74,74,74,1,0,0
167.94.144.244,133.131.116.123,36481,50001,1,0,0,0,74,74,74,74,1,0,0
34.68.75.186,163.226.50.41,443,56160,2,0.013873100280761719,0.013873100280761719,0.013873100280761719,66,66,66,132,0,0,0
89.43.85.29,203.77.47.60,50241,17745,1,0,0,0,58,58,58,58,1,0,0
31.227.29.167,150.121.236.91,55468,60001,1,0,0,0,54,54,54,54,1,0,0
45.221.28.134,202.101.49.212,51728,9160,1,0,0,0,66,66,66,66,1,0,0
45.6.2.126,203.77.19.92,45862,39800,1,0,0,0,54,54,54,54,1,0,0
197.217.72.8,131.81.29.42,54296,5985,1,0,0,0,54,54,54,54,1,0,0
167.94.141.154,203.77.105.150,45203,15540,1,0,0,0,74,74,74,74,1,0,0
167.94.144.56,202.101.53.127,38412,11112,1,0,0,0,54,54,54,54,0,0,0
18.67.91.75,203.77.99.204,47135,5000,1,0,0,0,54,54,54,54,1,0,0
95.20.57.165,150.121.108.121,443,37941,1,0,0,0,58,58,58,58,1,0,0
79.16.56.161,202.230.240.186,46050,3470,1,0,0,0,54,54,54,54,1,0,0
130.194.61.81,223.237.41.177,22,47348,1,0,0,0,66,66,66,66,0,0,1
51.144.153.210,133.152.203.180,43501,8443,1,0,0,0,54,54,54,54,1,0,0
79.12.195.78,133.131.121.226,53372,6000,1,0,0,0,58,58,58,58,1,0,0
107.241.113.17,157.81.206.193,49534,445,1,0,0,0,54,54,54,54,1,0,0
89.43.81.170,150.121.18.203,42565,18008,1,0,0,0,58,58,58,58,1,0,0
167.94.144.76,133.131.190.21,50824,8090,1,0,0,0,74,74,74,74,1,0,0
18.248.219.189,203.77.21.162,47255,22103,1,0,0,0,54,54,54,54,1,0,0
24.107.174.76,150.121.205.187,52170,1433,1,0,0,0,54,54,54,54,1,0,0
74.209.39.45,203.77.59.95,35453,5938,1,0,0,0,54,54,54,54,1,0,0
194.182.68.79,203.77.52.134,60000,18633,1,0,0,0,54,54,54,54,1,0,0
